"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"Ci9DQUlRQUNvZENodHljRjlvT2xSYVgwZzFUSGxxWHpKWVZuSldiMXBUTkVsV1ltYxAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pFMFUzSjJOM0ZLYjBZd1JpMVljMU15ZGpNNVgwRRAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21sTFlqVkpielo1ZWw4MGIyNVZVR05xVDNSSWEyYxAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25NMmEzbENRMlJpY1RGQmEzRnhkSEZKTlc5UFZuYxAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xWWlRXUklNVkZQUkU4ME5YWXlPRGhYYkY5eFRFRRAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xJemFVaG1NVFZXV1hsa2VYaERSa1ppU2twemVGRRAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25JME5IbHRMVGh3VVVORE1uRjZWMmQxVFVOd1FXYxAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21zNGFqTkxVRTVuTmxZMWRVbGtSV2gxWTFkelZYYxAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25NMkxUaEtRMDVRVlUxM1dFZFZPR2hLUkV4WmFVRRAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25GVWVVaHhWR3BxVWxsd1ExSXljVmxpVDNGMFQwRRAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25sa1puVjBOMk5qU0hCc1ZsazRiRGxFUTFndFNXYxAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pFMVMwSnpRbHBwTVRjeVdIRTFVRkJtVlhKMmEwRRAB","0x311d646172859ca7:0x858696ab79281000","","","","","","","","","",""
