"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"ChdDSUhNMG9nS0VJQ0FnSUROLV95U19RRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnTUR3ck1UZ2dRRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2s5MVQwOVFVMmd5WkhacE0wcHpkbmd3VFVsRFdGRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2poM1dIcGpNRFJaTkUwdFpURnVOR1U0TVhnNU5sRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tKNGRYWldSM2hhUkcwM1QwNHdkVzVTZHpoNFgzYxAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xZeFF6aHBNazEwZDFNNGQxaEhNMVp2UWs4ME4xRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xSV1pWVnVOaTFoTTJKdkxUSllUbmR1ZEhWc2NXYxAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tKVlpUQjRjRGRZU0VOVVpHdExXbkIwY0ROVFNIYxAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT20xMFZ6bHliMkZUWldaWGNIVmpURXhPU3pobGVYYxAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNfdXZyU1lBEAE","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNyeVAyTDVBRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnTURROF82TmN3EAE","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURKOHFQd3FRRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURMczdQWGZnEAE","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURwMy1ucTd3RRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUREZ2RUYVlREAE","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURKMm95RWlRRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNfOU9UQTRBRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURfanZlSXBnRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURaMnIzZDR3RRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURSNjh5S3ZnRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUR2X2Z1cVVnEAE","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2s1NWFucExRVGhpYzAxVVFUSmZRV3BJVFZOaFlYYxAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUREX3V5WVp3EAE","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUN0dGQtd3RnRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUN4NEpLM2tBRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUMxM05lRS13RRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURKMnJfSmpBRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNfOUs3ZHFRRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURKNXRyeDRnRRAB","0x30e29d2c661286e7:0x68110a8faa15e4da","","","","","","","","","",""
