"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"Ci9DQUlRQUNvZENodHljRjlvT2xBeGR6RkRTSEpxTTB4a01sbGFVRXBLVlZSNlRXYxAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25sUlgwVXhkamx6U0ROS1N6Wnphemd6V0dKa1NHYxAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tsYVZWTm1SbVJOVm5Od1oybDJaRGxYTjFGeU1GRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25CeFExQnljbVJ0WjA1dWFtMXRRMEZPWjJSQlRFRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pWYVR6Wm9TRUl6TURKVVltdFhNbTVNY1hwM1QyYxAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tVM2JHUjJOM0ZQUTIxellWTXljWHBXWVZsUlpHYxAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tGNVJHbFdVbmRTTkdORFRsVllTVmxSUVdoc05HYxAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2taV1RuWlVZamxvV0dsS2J6Vk5kbk5VVVZoRFJsRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tkUWJYZGthRUl3VVZCTFVEZFlNalE1VDNKRFpsRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21OeVVrUnpZWEJ6Uld0TU4yc3hUWEZDVmxNNFVFRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2trdFJEVmhhbmxoVEVoYWMzaFNZMDlFTWxOdFJVRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xBelExSnhUVGhKVUhKVFdtdHdiMnBEWkRSaFVVRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VQM2xncjNOaG9lcnlnRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChZDSUhNMG9nS0VPcVgxdEdLa2J1RlVREAE","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ1U0WVhqcFphWnJ3RRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnTUNJbmRDdUtREAE","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnTUR3ektieHBBRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnTURROC0zWTV3RRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnTURnajZMQWVnEAE","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURQMnFESjdBRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURQeXVmWW9BRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURQMHVtWnF3RRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURQMHA3M19nRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURueHJtWmhRRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURIcGVETHNBRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNUbDVyaXVnRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURqc3RqRFNnEAE","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURkXzZMTS1nRRAB","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUMxMnIyTGVBEAE","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURGOHJEWUFREAE","0x30e282518cf32e2f:0x77f30fce503f782a","","","","","","","","","",""
