"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"Ci9DQUlRQUNvZENodHljRjlvT2paS1VHOUtSa3BtYlhwNGRrNHhiVFZSY1VONWNsRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pOMFNFVnVWVGxNTVV4VlNsQnpYemhmVW5kSlkxRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2s1T2VEWkllbm8wTUhZd05XWnpSbkZCTW5aUFdFRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xaelZHNWlhWEZWYzNrNVEyeDRPVkV5WWtSRVZHYxAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tKUGNVTjBUMGRSUlhJd01VOVpjVTE0UlVSMlNWRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25wdE1IazVRbGgzUzNkUmRuWmZiM0JIUlRSV1RuYxAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT20xRFRVMUNZMlYyV1hkcmNrNU5hV2cwYkVOWU1GRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21rNGN6WklWa3BOYlZKUVZXNHdPWFEwYlhobWRGRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pZeVl6bFVVblpyZUhFM1Z6Um9ka2RTV0RkYWVXYxAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xGSFJVUXdXaTExTkUxa2JHWk5lR3BWTWtaMmVFRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25FeVRXVkZZME52WWtKc1dXMTZOa2xOY0Y5RlZGRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT210MmIyZHVkWE5GVjJ4WFgzWnJNVEUxVkhvMVVXYxAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2w5RmVtWlJZWHBhYzJWR1VEZ3RNMk5ZY3psRE5sRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pSUmJsaDFPVnBDT1d0VmRsOTBYMEZtV2psb1RXYxAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT205dmJtOVhPR3gzY25JdFNsUlBXR3BTTWw5c04xRRAB","0x30e29fd7669a97eb:0x459b33fc12f3d82","","","","","","","","","",""
