"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"ChdDSUhNMG9nS0VJQ0FnTURvakl6TDVnRRAB","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnTUNnOW9hbjBBRRAB","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChZDSUhNMG9nS0VQeVZ2YktSd19UYWNBEAE","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUR2bG9faHdnRRAB","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURVa1ktbFl3EAE","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pSck1YTnplbVppUzJONVpsUnBWM1puTjBKMGJGRRAB","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURPNl9tZVR3EAE","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURHNmN1VnRRRRAB","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNLa196Sk9nEAE","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNzaDd6cWpRRRAB","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNvOGVmeEtnEAE","0x311d63dbf1932077:0xcc6a39bea337fa3c","","","","","","","","","",""
