"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"ChdDSUhNMG9nS0VJQ0FnSUNoNjZEUnBBRRAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2sxZmRIcHpjbk5rTVRCdVEybEVlRm8zYzNSeFduYxAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUMzcGVLLUlBEAE","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNQMWJ5bnRnRRAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURoMUliMk53EAE","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNqaUlfYndnRRAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNZak5uVjFnRRAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNxa29iazZ3RRAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUM1ak1ELWVBEAE","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21WSmVYVnlRakpyVGxCdmIzWkJZbW95TTJKRVJuYxAB","0x30e28fcf79bd3ebf:0xbe978fd09edcce9e","","","","","","","","","",""
