"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"ChdDSUhNMG9nS0VJQ0FnSUNKcV9YSnVRRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURmOXJUbzZnRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNfLTV1ME9BEAE","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNKcTh2bjVBRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNKcTgyTWh3RRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNKcTYzWjJnRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNKcS0yZ1hREAE","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNKNjltaVB3EAE","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURUd1BPRjZBRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2kxSFJYbG5kMUpvVFhKMlpHaE1NMTlwVVUxUVMyYxAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChZDSUhNMG9nS0VOdVQzS0xraWNUNURBEAE","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tNMFZFRXhhMjkwTVZGbFdXcEpXak5CWVhWRGFIYxAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pKTWJrZHZOMFpwYUhKcmJVcHhTMUoyY3poeGJtYxAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pOcE9TMVpWRjlYVEVOTlkxVjRXalJoVDBzM1kwRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2tKbGVGUk1ZM0Z5ZDFWdFJ6RkhkRTgzYkU0eE1YYxAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pOU1YySlNVRVJrV2pSdlMwZHpXakpIWDFGV05VRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21vM1NtZERRbWx6YVhReGFERlRMWFYzZUVkc1MzYxAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURwX0t1OWdBRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2xoWFRuQTBOVVpJWDFsVGNrUmtRakUxUVRsck1IYxAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VQSHk3Y1dOaWNUX2xRRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURwX0llOWhBRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNKX1l5QTFRRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURwazY2aTBnRRAB","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChZDSUhNMG9nS0VOaksyT2YwbWZXNE53EAE","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
"ChZDSUhNMG9nS0VLR29uSW5EcHJicGR3EAE","0x30e2bdb45c560c0f:0x13906955044affc4","","","","","","","","","",""
