"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"ChZDSUhNMG9nS0VJQ0FnSUNQbTVqQ1FREAE","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNia3Bha25nRRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNUeTdLcDlnRRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNndUtPNWNREAE","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2pSNE5sbFdXbE5qTjA5WFRFbE5VbFJsWDFGVFJsRRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURIMjdqcWdRRRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURybUxxQ3BnRRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUR6OHUtc2VnEAE","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURHOE83dnN3RRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUN5ck91Qjh3RRAB","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNBNTdqX0xBEAE","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNnaHV5Y0R3EAE","0x311d62e0517f6adb:0xcd1f2c82e5e438e","","","","","","","","","",""
