"review_id","place_id","food_rating","service_rating","atmosphere_rating","meal_type","price_per_person","group_size","wait_time","reservation","service_type","recommended_dishes"
"Ci9DQUlRQUNvZENodHljRjlvT21jeVUwMUhibFppUlRkZlFVNWllbnBYYzBSUWMzYxAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21oVGEzUkdlalZZY2twRFIwUlZSMlZHYWkwME9WRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT2w5WlRrOUViMk5DZG1oblVtbHZjRXBrU2pCeVpYYxAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURsZ0t2WmtRRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSURKX3NPLTBRRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25KQ1YwNUpjVWRVT1RoUVlYQlBabGhGWVZabFRHYxAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT21vMlV6WnlWR1Z4Um10RWJ6bGpUMGxMU1RReGNWRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"Ci9DQUlRQUNvZENodHljRjlvT25CbFdraHdTMFJLVFVWaU1XNTBhVlZ0TmxOQ0xWRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUM3aHRUM1VBEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUM1aWJMRkVBEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUQ3MnI2TExREAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURUeHNyakpnEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUM5aEtuS0NREAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUQ1c3JXUUtBEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUQ1d3BTZjhBRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUQ1d29UX2p3RRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURwbjlHN1JBEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNwdS1yV2JREAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNweFlmZENnEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUNweVl6MHN3RRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSURXcTRpdWVnEAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChZDSUhNMG9nS0VJQ0FnSUNHM0p6N1dREAE","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
"ChdDSUhNMG9nS0VJQ0FnSUQ2dDVIUzNRRRAB","0x30da3b16883bf53b:0x8fd40a401104e9c7","","","","","","","","","",""
